GameId,ClubID,Goals
2321079,4,1
2321076,18,1
2321089,86,2
2321078,60,1
2321077,33,1
2321075,24,3
2321074,82,1
2321073,42,0
2321080,79,1
2321071,16,2
2321065,533,2
2321063,15,0
2321070,23,0
2321160,79,3
2321067,44,0
2321066,39,1
2321064,86,1
2321069,27,1
2321059,79,1
2321060,24,2
2321061,41,0
2321145,42,2
2321057,60,3
2321087,44,1
2321056,33,1
2321058,82,0
2321053,86,0
2321044,23,1
2321049,44,2
2321045,42,0
2321062,27,1
2321051,533,5
2321127,39,1
2321048,167,0
2321047,33,0
2321046,15,1
2321027,41,3
2321072,41,2
2321033,86,1
2321031,79,2
2321055,18,2
2321032,16,4
2321030,4,2
2321029,82,0
2321028,60,1
2321025,18,1
2320468,293,3
2320448,41,4
2321054,4,0
2320458,23,1
2321050,39,2
2320455,42,2
2320464,65,2
2320467,3,2
2321120,86,1
2320470,83,2
2320452,39,2
2320469,2,7
2320471,25,1
2320475,80,3
2320447,16,3
2320449,533,9
2320451,15,6
2320460,86,1
2320465,4795,4
2320463,167,2
2320886,94,0
2320472,72,5
2320459,82,3
2320461,18,4
2361068,89,1
2361070,33,3
2361077,80,0
2361081,44,1
2321068,167,1
2361080,4795,2
2361082,79,1
2361075,65,0
2361074,15,2
2361078,25,0
2361073,83,0
2361072,16,2
2361067,167,3
2361071,254,3
2370755,27,2
2370749,254,2
2320453,60,2
2370757,4795,1
2370754,15,2
2370752,16,2
2370750,2,3
2361069,127,1
2384436,27,5
2384435,82,3
2320457,44,3
2384434,16,1
2425888,2,1
2425889,82,0
2317258,610,3
2370753,3,1
2321084,167,1
2370751,533,3
2361079,3,1
2361076,42,1
2384437,2,1
2321034,24,1
2335632,6993,1
2323748,660,3
2452091,2578,0
2452090,1519,1
2367414,12886,4
2351301,4341,0
2351287,21331,2
2669211,4090,2
2351297,4153,0
3385568,12431,4
2351300,34205,0
2343454,964,0
2384499,980,2
2326524,16239,3
2326530,23634,3
2326521,36625,1
2326523,16242,0
2326522,2712,1
2326519,21903,1
2452121,1091,2
2384498,3062,1
2335301,11127,2
2367416,23337,6
2335300,964,4
2335298,932,0
2325544,398,0
2335296,2696,1
2335295,121,2
3385567,54390,3
2335294,16704,2
2335271,932,0
2326525,26641,2
2335279,2700,0
2335281,12438,0
2335280,4128,0
2335267,2698,4
2335287,2439,1
2335277,3725,0
2335278,11127,0
2335297,3725,1
2335290,964,1
2335286,232,1
2335270,121,3
2335250,16704,1
2351293,1415,3
2359584,416,2
2359580,1210,0
2359579,46,1
2359578,276,1
2359576,1025,0
2359581,12,0
2335273,3691,0
2335285,2696,0
2359575,800,1
2359569,506,1
2359582,1038,3
2359572,6195,5
2359568,252,2
2359567,430,1
2359566,862,1
2359583,6574,1
2359565,1627,2
2359570,398,1
2384500,3706,5
2359574,410,2
2359557,1390,0
2359555,800,0
2359558,276,3
2359559,46,0
2359564,416,1
2359562,1038,0
2359561,12,1
2359560,1210,3
2359577,1390,0
2452120,3060,3
2359556,1025,0
2359563,6574,4
2359546,862,1
2359571,5,1
2335299,1083,2
2359553,130,0
2359552,6195,0
2359547,430,3
2359551,5,0
2359541,12,1
2359535,1025,0
2359544,416,3
2359543,6574,1
2359548,252,1
2359554,410,0
2359550,398,2
2359538,46,2
2359539,1210,0
2359540,6195,1
2359536,1390,2
2359532,506,2
2359533,398,2
2359573,130,1
2359530,252,1
2359529,430,5
2359528,862,4
2335251,121,3
2359525,800,1
2359526,1390,1
2359518,5,2
2359517,1210,0
2359519,6195,0
2359524,410,1
2359523,416,2
2359522,6574,2
2359537,276,2
2359520,12,3
2359521,1038,0
2359516,276,1
2359542,1038,1
2359511,46,2
2359531,46,4
2359513,130,2
2359527,1627,0
2359510,252,0
2359506,1390,1
2359514,12,2
2359508,862,0
2359505,800,2
2359504,410,0
2359534,130,1
2359501,130,1
2359507,1627,0
2359499,5,2
2359498,1210,0
2359497,398,0
2359496,276,0
2359495,1025,0
2359503,416,1
2359509,430,0
2359512,506,0
2359515,1025,2
2359494,6574,0
2359489,276,0
2359486,1390,0
2359487,430,1
2359488,252,1
2359493,12,2
2359491,1210,1
2359484,410,2
2359481,6195,1
2359479,506,1
2359477,862,1
2359482,130,4
2359480,398,2
2359490,506,1
2359485,800,2
2359476,1627,1
2359478,46,2
2359472,12,0
2359474,416,0
2359492,5,1
2359473,6574,0
2359545,1627,0
2359469,276,0
2359465,800,1
2359468,252,1
2359467,430,0
2359483,1038,0
2359471,5,0
2359459,506,2
2359461,6195,1
2359463,1038,2
2359462,130,1
2359457,862,1
2359456,1627,0
2359455,1025,0
2359464,410,0
2359475,1025,1
2359458,46,0
2359460,398,1
2359448,430,2
2359453,6574,2
2359449,252,1
2359447,1627,0
2359466,1390,1
2359454,416,0
2359500,6195,4
2359450,276,3
2359443,416,3
2359442,1038,0
2359444,410,3
2359452,12,1
2359441,130,4
2359440,6195,2
2359436,862,1
2359502,1038,2
2359438,398,1
2359435,1025,0
2359437,46,2
2359434,6574,0
2359431,506,2
2359445,800,1
2359430,252,1
2359433,12,0
2359426,1025,2
2359439,1210,2
2359429,862,0
2359549,506,3
2451571,130,2
2359422,1038,1
2359451,5,2
2359417,46,1
2359419,1210,3
2359418,398,2
2359416,276,2
2359423,416,1
2359446,1390,1
2359424,410,2
2359415,430,0
2359420,6195,0
2359413,6574,1
2359432,5,1
2359411,5,2
2359407,1627,0
2359406,1025,1
2359405,800,0
2359428,1627,0
2359414,410,0
2359410,506,1
2359397,276,0
2359470,1210,2
2359425,800,0
2359398,46,0
2359396,430,3
2359395,1390,0
2359399,398,3
2359403,1038,2
2359404,416,2
2359389,862,1
2359408,862,1
2359392,410,0
2359391,252,0
2359401,6195,2
2359387,506,4
2359388,6195,3
2359385,1627,1
2359394,430,0
2359412,12,3
2359380,46,0
2359384,276,3
2359383,416,1
2359381,800,0
2359378,6574,0
2359375,1025,0
2359393,5,3
2359409,252,3
2359377,1210,0
2359379,12,0
2359369,5,0
2359374,862,1
2359373,430,1
2359372,130,1
2359371,1627,0
2359368,398,1
2359365,506,4
2359366,252,0
2359367,6195,1
2359370,410,2
2359361,12,2
2359390,130,3
2359400,1210,0
2359402,130,2
2359363,1390,0
2359360,1210,0
2359362,46,2
2359359,6574,0
2359357,1025,0
2359355,276,0
2359348,130,3
2359354,398,0
2359427,1390,0
2359352,1627,0
2359382,1038,0
2359346,252,1
2359351,430,1
2359350,410,3
2359349,5,2
2359364,416,2
2359386,398,0
2359343,6195,4
2359342,410,0
2359341,1038,1
2359338,1210,0
2359336,6574,2
2359335,12,1
2359337,5,3
2359340,416,1
2359376,1390,0
2359358,800,1
2359330,1390,0
2359356,1038,1
2359333,1627,1
2359332,800,0
2359331,398,1
2359334,430,0
2359327,506,2
2359328,252,1
2359326,862,1
2359322,6195,0
2359319,1038,1
2359324,6574,1
2359325,46,1
2359323,398,1
2359339,276,3
2359315,1025,1
2359320,276,0
2359329,130,1
2359321,1210,0
2359353,862,1
2359305,862,0
2359347,800,1
2359313,12,1
2359307,252,2
2359306,1390,1
2359344,1025,1
2359308,800,0
2359309,430,2
2359311,506,1
2359303,862,0
2359304,410,2
2359302,398,1
2359301,416,3
2359300,1627,0
2359345,506,2
2359299,1038,0
2359297,6195,2
2359296,1025,3
2359295,46,1
2359290,1390,0
2359294,12,1
2359292,5,2
2359289,252,0
2359316,416,1
2359285,1210,0
2359317,410,0
2359287,430,2
2359288,276,2
2359293,800,0
2359291,416,0
2359283,1025,1
2359280,1038,2
2359279,130,2
2359278,862,1
2359314,46,3
2359275,398,1
2359284,46,3
2359276,1627,1
2359286,6574,0
2359282,6195,0
2359269,5,2
2359274,1390,0
2359273,416,2
2359271,1210,0
2359266,252,1
2359265,276,4
2359277,506,2
2359268,12,3
2359298,130,0
2359258,130,2
2359262,1025,0
2359263,398,2
2359260,1210,1
2359257,862,0
2359256,46,1
2359255,410,0
2359264,506,1
2359261,1038,0
2359259,6195,2
2359281,410,0
2359247,430,1
2359253,276,2
2359252,12,2
2359250,6574,1
2359272,6574,1
2359248,1627,1
2359318,5,0
2359245,5,3
2359254,252,0
2359242,6195,2
2359243,398,0
2359241,276,1
2359238,130,0
2359236,416,2
2359235,430,2
2359244,46,7
2359267,800,1
2359240,1210,0
2359312,6574,4
2359270,430,0
2359232,252,3
2359231,12,3
2359310,1627,1
2359234,1025,1
2359226,6574,0
2359225,1390,1
2359233,5,2
2359230,800,0
2359227,506,1
2359224,130,1
2359223,1210,4
2359221,1390,1
2359219,430,5
2359246,506,2
2359216,1038,2
2359215,416,0
2359222,276,0
2359220,398,1
2359237,1038,2
2359251,800,3
2355579,1627,1
2359249,1390,1
2355585,862,0
2355584,1025,0
2355583,12,2
2355582,410,1
2359229,1627,0
2355586,506,1
2355587,6574,0
2355580,5,1
2359218,6195,4
2335283,2439,2
2335288,121,0
2355578,800,1
2355581,252,0
2335284,12438,0
2359239,410,1
2335275,2698,1
2335291,932,3
2335231,2410,4
2335224,16704,2
2335225,232,1
2335230,964,2
2335226,3725,1
2335227,2696,0
2335229,11127,2
2335276,2410,3
2335236,2439,2
2335237,2700,0
2335240,16704,1
2335248,1083,0
2335228,11127,0
2335238,4128,0
2335223,2696,0
2335293,2700,1
2335234,12438,0
2359228,862,0
2335245,121,0
2335289,3691,0
2335233,2410,3
2335222,2698,2
2335246,3691,0
2335232,3725,1
2335259,12438,0
2335239,121,5
2335244,1083,2
2335243,16704,3
2335249,121,3
2335261,232,0
2335241,2700,1
2335260,3725,1
2335253,2696,1
2335255,2410,3
2335265,2698,0
2335266,232,0
2335242,11127,0
2335257,3691,1
2335256,4128,3
2335247,1083,2
2335272,16704,1
2335264,12438,1
2335268,932,0
2335282,1083,1
2335274,964,0
2359217,46,3
2335269,1083,2
2335235,11127,1
2335207,2439,0
2446127,12438,1
2335208,3691,0
2335205,2698,0
2335209,2410,2
2335216,232,0
2335292,4128,2
2335258,964,2
2335219,3691,0
2335202,232,1
2335220,4128,0
2335221,2698,0
2335213,2439,0
2335215,11127,1
2335218,2410,0
2335188,932,3
2335182,4128,0
2335181,2410,0
2335178,3691,2
2335206,11127,1
2335214,2696,2
2335217,964,1
2335179,16704,0
2335252,2439,1
2335174,3725,2
2335185,2696,1
2335254,3725,1
2335201,232,0
2335198,2439,1
2335176,2698,1
2335177,1083,2
2335193,12438,0
2335210,2696,1
2335199,3725,1
2335195,2700,0
2335180,12438,1
2335196,121,2
2335190,964,2
2335200,932,0
2335194,2696,1
2335203,11127,1
2335184,932,3
2335183,2698,0
2335204,2439,2
2335189,4128,1
2335212,3691,0
2335187,11127,0
2335262,121,1
2335186,12438,0
2335168,932,2
2335175,121,0
2335163,964,2
2335191,16704,1
2335171,121,1
2335162,12438,2
2335165,4128,0
2335167,2698,1
2335159,2439,1
2335164,2696,2
2335192,2410,2
2335172,2700,0
2335161,16704,1
2335166,11127,1
2335151,1083,2
2335143,2700,1
2335144,964,3
2335156,3725,0
2335150,121,2
2335136,932,2
2335152,16704,2
2371144,4128,2
2335197,1083,4
2335173,1083,0
2335160,3691,0
2335133,2698,0
2335141,2439,0
2335158,232,1
2335138,2696,0
2335169,3725,0
2335128,121,2
2335142,932,3
2335118,1083,0
2335132,12438,0
2335119,2700,0
2335120,3725,1
2335122,964,4
2335140,2410,0
2335115,964,4
2335109,4128,3
2335116,3691,2
2335170,2410,0
2335113,2410,0
2335121,16704,1
2335112,11127,1
2335111,932,3
2335139,3691,0
2335105,121,4
2335101,2698,0
2335107,2439,0
2335106,3725,0
2335104,2696,1
2335114,232,1
2335102,1083,0
2335094,1083,1
2335099,2439,0
2335134,11127,1
2335096,2698,3
2335100,3691,1
2335149,232,2
2335098,12438,0
2335103,2700,1
2335097,4128,1
2335146,232,1
2335147,11127,2
2335110,2700,1
2335137,4128,2
2335154,16704,2
2335145,2696,1
2335263,2700,2
2335157,964,1
2335153,2410,2
2335089,3691,0
2335086,2698,0
2335117,16704,2
2335090,12438,0
2335088,121,1
2335095,932,1
2335085,16704,1
2335084,232,2
2335077,2696,0
2335079,2410,0
2335083,3725,0
2335078,11127,2
2335080,964,3
2335155,1083,0
2335081,4128,1
2335075,2698,0
2335071,2700,1
2335082,1083,1
2335076,2410,2
2335093,2439,0
2335072,232,4
2335087,4128,0
2335070,2439,1
2323738,16704,2
2335092,2700,0
2323739,964,1
2323740,4128,1
2323743,932,2
2335108,2700,2
2323736,2700,1
2323737,2696,1
2323735,2410,2
2335148,3725,0
2323732,232,2
2323734,3725,1
2323733,2698,1
2323729,932,2
2323730,12438,2
2452119,265,1
2323742,232,2
2323741,2439,2
2335074,3691,0
2335091,932,1
2452114,2671,0
2452113,6676,0
2323728,3691,0
2452112,3060,0
2452111,2672,1
2452110,7185,0
2452117,653,0
2452116,441,0
2452107,6418,0
2452106,683,0
2452109,128,2
2452108,5220,0
2450859,605,0
2452115,21957,0
2452118,28956,0
2452104,605,2
2450856,2671,0
2450853,265,0
2450852,6676,0
2450854,2079,0
2449823,1091,3
2335073,12438,2
2449822,7185,1
2452105,169,1
2449820,683,1
2450860,21957,3
2323731,964,2
2449817,6418,1
2449816,2672,0
2449806,683,4
2449818,5220,2
2449821,28956,0
2449803,2079,0
2449802,169,0
2449801,2671,1
2449800,441,1
2449799,605,1
2449815,128,2
2449798,6676,1
2447617,128,0
2447616,1091,1
2447615,28956,0
2449805,653,0
2447613,5220,3
2447611,7185,0
2447614,2672,2
2447609,3060,1
2449804,21957,0
2449819,3060,0
2446002,21957,1
2446004,2079,3
2446001,6418,1
2447610,441,0
2445998,605,1
2445997,6676,1
2445996,2671,1
2445995,2671,2
2445994,265,3
2445993,28956,1
2445992,1091,2
2450855,28956,1
2445990,3060,3
2447612,265,1
2445988,441,1
2445987,2672,1
2428057,6418,1
2428056,7185,0
2428055,2079,1
2428054,605,1
2428053,128,0
2428052,5220,1
2428051,683,4
2446003,683,1
2428050,169,2
2428049,6676,1
2446000,5220,1
2445991,7185,0
2428045,2671,0
2445989,653,0
2428043,1091,1
2428042,21957,2
2428046,2079,0
2450858,653,1
2450857,441,3
2423935,7185,0
2445999,169,0
2423933,6418,0
2428044,441,1
2423931,6676,1
2423930,683,5
2423929,128,0
2423928,5220,1
2423927,605,0
2423926,653,0
2428041,3060,0
2423925,265,0
2423923,21957,0
2423924,169,0
2423922,441,1
2423921,28956,0
2423920,2079,0
2423721,1091,1
2423720,5220,1
2423719,7185,0
2423936,169,0
2423717,6676,2
2423718,3060,3
2428040,28956,0
2423932,2672,0
2423714,128,1
2423713,2672,1
2422836,6418,1
2422835,683,2
2423919,2671,3
2422832,653,0
2422831,605,3
2423715,265,1
2422829,2671,0
2422828,441,0
2352025,653,2
2352026,265,3
2352032,28956,2
2422833,2079,1
2352031,6676,2
2352037,3060,0
2352018,1091,0
2352019,2672,0
2352027,7185,1
2352012,605,1
2422834,169,1
2428047,265,2
2423934,1091,1
2352020,683,0
2352057,21957,0
2352022,128,1
2352017,5220,0
2352024,169,0
2352021,6418,0
2352040,441,2
2422830,21957,0
2352016,2079,1
2352048,21957,2
2423716,6418,1
2428048,653,1
2352041,28956,0
2352042,3060,1
2352047,6676,2
2352029,128,1
2352062,169,0
2352056,2079,0
2352001,128,2
2352043,2672,0
2352015,2671,0
2352066,683,5
2352065,605,1
2352051,1091,2
2352052,2672,0
2352060,2671,2
2352055,265,4
2352046,6676,1
2352064,1091,1
2352063,28956,0
2352036,5220,0
2352061,441,2
2352009,683,2
2352044,1091,5
2352028,6418,1
2352011,6418,0
2351998,169,0
2352053,2672,0
2352045,3060,2
2352054,21957,0
2351999,128,0
2351995,169,0
2352004,265,4
2352050,265,0
2352006,2079,0
2351997,653,0
2352030,7185,1
2352002,6676,0
2352003,21957,0
2351996,605,3
2352034,1091,2
2352023,5220,0
2352038,2672,3
2352059,2079,1
2352049,653,0
2352058,653,1
2352013,7185,2
2352039,3060,1
2352033,6418,0
2351971,169,0
2351973,605,1
2351972,21957,0
2352010,128,0
2352005,28956,1
2351992,2671,1
2352007,2671,0
2352000,7185,2
2351982,653,1
2351990,128,2
2351967,1091,0
2351985,7185,1
2351979,28956,3
2352008,441,0
2351966,2672,1
2351978,265,2
2351991,653,1
2351980,441,0
2351986,6418,1
2351993,605,0
2351970,6418,1
2351969,6676,1
2351955,6676,1
2351965,683,4
2351962,128,0
2351952,5220,1
2351981,2079,0
2351988,169,2
2351987,683,1
2351951,653,1
2351977,1091,3
2351961,2671,2
2351954,21957,2
2351960,441,1
2351950,265,2
2351953,2672,0
2351963,169,1
2351975,7185,2
2351983,5220,1
2351976,128,5
2351964,28956,0
2351956,6418,1
2351968,3060,1
2351958,605,1
2351974,6676,0
2351931,2671,0
2351949,265,1
2351944,653,1
2351989,2079,0
2351935,28956,0
2351984,21957,0
2351937,605,2
2351942,21957,1
2351947,3060,2
2351959,3060,2
2351914,3060,1
2351907,6676,1
2352035,265,1
2351911,128,1
2351994,2672,0
2351943,6418,0
2351915,2672,2
2351932,2079,0
2351936,441,2
2351906,683,0
2352014,5220,0
2351922,2079,0
2351913,2671,0
2351921,21957,0
2351905,653,0
2351920,441,0
2351910,28956,0
2351923,3060,0
2351926,265,1
2351934,683,2
2351925,28956,3
2351924,6676,1
2351930,169,1
2351909,5220,1
2351929,605,0
2351918,1091,2
2351957,683,4
2351917,21957,0
2351939,605,0
2351908,1091,1
2351948,6418,1
2351912,441,0
2351938,2079,1
2351933,5220,0
2351941,5220,0
2351902,2672,0
2351901,3060,1
2351945,2671,0
2351919,2672,1
2351899,28956,2
2351940,169,1
2351900,265,0
2351898,653,0
2351897,1091,0
2351896,441,0
2351891,6418,0
2351928,128,0
2351890,169,0
2351889,7185,2
2351903,7185,0
2351894,605,1
2351887,2671,3
2351927,7185,1
2351946,683,5
2367647,41127,4
2351893,2079,2
2358850,30698,4
2326527,33179,3
2326529,18303,6
2351238,40770,2
2326518,12302,0
2326520,10468,1
2351895,683,1
2367656,16245,0
2367650,660,3
2367651,2783,2
2367658,4482,1
2367655,6414,4
2367649,2227,1
2326528,32036,2
2367660,339,2
2367662,9007,1
2367657,6992,4
2367659,10690,1
2367648,6994,2
2367654,16239,2
2367661,8838,1
2367653,41127,1
2370856,6414,2
2370859,339,0
2370854,2740,2
2370855,32036,0
2370853,6994,5
2370860,338,4
2370858,9007,0
2370857,660,3
2326526,26726,0
2421948,338,3
2351892,5220,2
2421951,660,2
2451566,6992,0
2351904,6676,1
2451567,660,3
2384493,47,4
2384495,5572,2
2367652,23634,3
2421949,2712,4
2351888,128,0
2384494,35415,3
2384496,3391,2
2384491,7646,2
2384490,3985,1
2351916,7185,1
2384487,9083,1
2384488,9415,0
2379325,4585,0
2379324,441,1
2367663,37177,0
2379322,605,0
2384489,1837,0
2379323,3060,1
2379318,6418,1
2379320,653,1
2379321,128,0
2379317,3392,1
2379314,21941,1
2379316,5220,1
2379313,35415,0
2379310,7185,1
2379312,2079,1
2421950,6992,1
2457732,660,1
2379338,3062,1
2379339,47,2
2379337,5219,0
2379336,29962,1
2379335,6676,1
2379340,4602,0
2379341,980,0
2384492,33438,1
2379333,1091,1
2379334,1876,2
2379330,265,1
2379327,169,0
2379329,26854,2
2379326,2671,0
2379311,2672,1
2384507,26854,0
2379332,683,5
2384505,169,0
2379331,21957,1
2384504,29962,0
2384502,3060,2
2379319,28956,2
2384513,35415,0
2384515,4602,2
2384514,683,1
2379328,5572,5
2384503,5572,1
2379315,7646,0
2384511,441,0
2384512,265,1
2428287,441,0
2384508,1091,1
2428285,4602,0
2384516,47,1
2428284,169,0
2428290,653,2
2428286,3060,0
2428289,683,1
2428288,265,0
2452159,1091,1
2428291,1091,3
2452160,653,0
2456285,265,4
2384497,4599,0
2452161,683,0
2351298,2919,1
2351295,14888,0
2452158,265,0
2351296,4104,0
2351292,18950,0
2384509,653,2
2358318,408,0
2351303,4113,0
2384506,6676,0
2351304,607,7
2351288,4146,4
2358323,2239,1
2358325,21331,0
2358331,2655,0
2358317,22045,0
2358320,4103,4
2358324,4172,1
2358326,20519,1
2358332,1005,4
2351290,4096,1
2358327,2919,0
2360291,4326,0
2351294,31872,0
2358333,13562,0
2358328,1415,1
2358319,4541,0
2351289,13562,1
2358330,8970,1
2358322,22333,1
2358217,4146,2
2361151,332,0
2361140,4084,0
2351302,9439,1
2358321,4554,1
2361149,1005,0
2361150,4361,5
2361409,6574,3
2361146,4171,0
2361136,8970,2
2361408,276,1
2361139,2921,2
2361143,4083,0
2361142,749,0
2384501,28956,1
2361148,1429,0
2361407,252,4
2361145,1387,1
2365998,4331,2
2365999,6574,0
2365986,1386,1
2365990,4361,1
2365987,1387,2
2358316,4102,0
2383720,2921,0
2383732,8970,1
2383888,800,1
2383735,1387,4
2383736,130,1
2383889,46,0
2361144,19,0
2384180,1038,0
2358216,4333,0
2365988,276,1
2398372,398,0
2398371,1387,1
2398369,506,0
2423328,6195,2
2423327,430,1
2423329,12,0
2384510,6418,0
2423330,410,0
2361141,3037,0
2367420,23336,0
2367418,23621,3
2383734,2331,0
2367422,8927,0
2358329,4171,2
2367411,6400,4
2367413,17602,2
2367417,6567,5
2367409,23303,0
2367421,3459,0
2398370,410,2
2367423,22426,1
2367408,16266,5
2367410,25418,1
2367412,23619,0
2367424,23701,0
2367425,5751,0
2368965,23614,1
2369468,11964,0
2367415,20746,4
2425887,6195,3
2369469,13677,2
2369473,5660,2
2369460,23337,2
2369462,20746,2
2368966,23617,1
2369471,10580,2
2369470,22426,0
2369472,3015,0
2370315,23701,6
2369464,3030,1
2369459,2575,3
2369463,8933,1
2371329,6400,0
2367419,23718,0
2371328,3491,3
2369465,23616,4
2371332,3031,2
2383733,3522,1
2371333,3033,2
2372930,3194,2
2371330,4223,3
2372936,3491,1
2372925,6567,2
2372934,2795,2
2369461,17602,0
2372929,3027,1
2372931,3015,2
2372935,4223,0
2372937,2999,0
2372922,3024,1
2369467,3028,4
2372926,10580,0
2372923,2801,1
2369466,3032,1
2378739,3012,4
2372928,2802,0
2378738,23701,1
2379562,371,7
2379571,370,1
2379567,3033,2
2379569,2795,1
2372927,3031,2
2379573,3026,0
2382786,3023,3
2372933,3033,3
2378740,3034,3
2379572,1270,1
2382785,3034,1
2382787,23616,0
2379563,987,0
2379565,465,2
2379561,124,2
2379564,2553,2
2383729,3001,0
2383731,2575,1
2372932,3030,1
2383728,1192,0
2384531,465,1
2384532,2578,4
2384214,3012,0
2383730,3194,6
2384213,3023,1
2384212,2795,3
2384215,370,2
2384211,1270,0
2424193,3034,0
2379570,1241,0
2383886,862,0
2428037,1519,5
2424194,2578,3
2446339,124,2
2424196,3014,1
2446433,370,1
2372924,1270,5
2371331,12886,0
2453203,2578,2
2452087,2759,3
2384533,2451,2
2379568,903,1
2452084,2451,1
2452088,43,1
2452082,2760,4
2452083,465,0
2452081,903,0
2452080,370,3
2452078,2759,0
2452077,2578,1
2452076,1519,1
2452075,2760,1
2452074,370,2
2451927,2451,0
2451926,43,2
2452079,2553,0
2451924,987,1
2424195,3023,0
2451923,2578,1
2451922,465,1
2451920,1519,0
2447794,1519,3
2452086,2553,1
2452085,371,3
2451921,903,0
2451925,2553,1
2451919,2760,2
2335069,43,4
2335031,2578,2
2451916,370,0
2335032,2451,2
2451918,2759,0
2335068,2760,1
2335030,465,2
2335028,2759,1
2335026,1519,1
2335023,2553,2
2335067,371,5
2335024,371,2
2379566,3016,1
2335029,903,0
2335021,370,1
2335025,987,3
2335066,2760,0
2452089,987,1
2335018,465,0
2335017,2553,1
2335033,2451,1
2335015,903,0
2335019,1519,2
2334982,370,1
2335016,987,2
2334973,465,2
2335061,903,1
2334975,371,3
2334974,987,2
2334968,2451,0
2334972,43,1
2334957,2578,0
2334978,2553,0
2334958,1519,3
2334967,2451,1
2334966,465,1
2335027,2759,1
2334965,903,1
2334960,371,2
2334956,987,1
2334962,2578,0
2334971,2553,2
2334963,2759,1
2334959,43,0
2335063,2760,1
2334964,370,1
2334970,903,0
2334961,987,0
2451917,371,3
2334955,2759,2
2335034,370,2
2335003,465,1
2335005,2578,1
2335008,371,1
2335014,371,4
2335060,2760,0
2335007,43,2
2335064,2760,3
2334998,370,2
2335062,1519,1
2335013,43,3
2335059,2553,1
2335002,1519,0
2335001,2451,1
2335009,2553,0
2335000,1519,1
2335058,2759,3
2335011,987,1
2335010,465,0
2335012,987,0
2335004,465,3
2334988,2759,1
2335057,2760,2
2334996,903,2
2334989,371,4
2334969,2578,0
2334993,43,1
2334995,465,1
2334987,903,0
2334999,2578,0
2335056,2760,0
2334997,370,1
2334992,370,2
2334977,2451,0
2335055,987,5
2335020,43,2
2335022,2578,1
2334991,1519,0
2334990,2553,0
2334986,43,1
2334983,903,2
2334980,371,1
2334979,2553,4
2335065,370,1
2334912,370,4
2334925,465,0
2335006,2451,0
2334918,2578,0
2334976,987,1
2334917,2759,0
2335053,2760,1
2334924,1519,4
2335052,2578,1
2334915,2451,2
2334911,987,2
2334910,903,0
2334909,2451,0
2334923,465,0
2334981,1519,1
2334898,2553,2
2335051,2760,1
2334908,371,5
2334907,987,2
2334906,370,1
2334902,2578,0
2335054,2451,0
2334901,2759,2
2334904,370,2
2334897,903,0
2334922,1519,4
2334899,43,3
2334895,2553,1
2334984,2759,0
2335048,465,3
2334900,2451,2
2335050,2760,0
2334905,903,0
2334948,2578,2
2334942,2553,1
2334941,1519,1
2334994,2759,2
2437467,2451,3
2335047,371,2
2334954,370,2
2334952,43,0
2334940,465,0
2335046,2760,2
2334953,2578,3
2334951,43,1
2334950,2759,0
2334945,1519,0
2334949,371,1
2381794,2759,1
2334944,2451,0
2334943,370,0
2334939,465,2
2334936,987,0
2335049,903,1
2334921,2553,0
2334938,903,0
2334914,371,4
2334927,2759,1
2334920,1519,0
2334928,370,1
2334935,371,5
2334937,987,2
2334933,2451,0
2334926,465,0
2334919,43,1
2334903,43,1
2334930,1519,4
2334932,987,1
2334931,903,2
2334947,987,0
2334934,2578,1
2335042,370,3
2335044,2760,1
2334887,2553,1
2334916,43,0
2334886,43,0
2335041,2760,2
2334894,371,1
2334892,903,2
2334888,2578,0
2334985,371,1
2334884,465,0
2334882,2451,2
2335040,2760,0
2335043,2553,1
2334890,987,0
2334881,2759,0
2334880,1519,1
2334889,371,2
2334891,2553,1
2335039,43,1
2334883,370,1
2345736,2578,0
2335038,903,0
2345734,2760,3
2345733,2451,1
2345732,43,0
2335037,987,1
2335035,2759,1
2334879,465,0
2335045,2760,1
2345730,2553,1
2453114,2740,0
2453113,2783,1
2453111,10690,1
2345735,370,3
2335036,1519,0
2453110,4482,0
2453112,6993,3
2453106,339,4
2453105,6414,4
2345731,465,0
2453107,6994,0
2453101,6992,1
2453102,660,3
2453104,16245,2
2335776,2477,4
2453108,2477,0
2334929,2451,2
2335773,2740,1
2335787,6993,1
2335774,6414,1
2335781,10690,2
2335801,6992,2
2335800,2227,1
2334893,2578,0
2335791,338,1
2335810,6994,2
2335790,6996,0
2335775,16245,0
2335778,2783,1
2335783,2740,1
2335782,6414,3
2335799,339,0
2335779,4482,0
2335785,2783,1
2335789,6993,2
2453103,338,2
2335788,10690,2
2335786,2477,1
2335797,6994,0
2335808,338,2
2335822,660,0
2335820,4482,0
2335805,6414,2
2335806,6993,0
2335829,6994,0
2335807,2783,0
2335819,2477,0
2335802,339,2
2335804,2740,0
2335835,660,4
2335818,338,0
2335792,6992,1
2335827,6996,1
2335826,16245,0
2335828,4482,3
2335825,2227,0
2335817,6414,2
2335812,2477,0
2453109,6996,0
2334913,371,3
2335811,2783,4
2335821,6994,0
2335816,2227,0
2335845,6996,1
2335815,338,2
2335793,339,1
2335794,660,3
2335844,16245,0
2335847,4482,1
2335842,6993,1
2335834,338,1
2335846,10690,1
2335814,6414,4
2335843,2740,2
2335837,2227,1
2335839,2740,0
